Filename,SurveyID,MinLon,MaxLon,MinLat,MaxLat,CoordinateSystem,Theme,Datatype,Mb,URL,constantDataset,LABEL,DATE,CELLSIZE_DECDEGREES,LinespacingMetres,CoordsysData,Licence,CellsizeMetres
P630thog_6304.pdf,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630thog_6304.ers,,Tasmania_Offshore_Area4_thorium_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630thog_6304.txt,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630thog_6304.ers,,Tasmania_Offshore_Area4_thorium_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630tmig_6300_6301_6302_6304,630,143.553164,148.614805,-42.747263,-39.498858,     GDA94, MAGNETICS,      GRID,23.698,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6300_6301_6302_6304.ers,,Tasmania_Offshore_Area0124_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6300_6301_6302_6304.ers,630,143.553164,148.614805,-42.747263,-39.498858,     GDA94, MAGNETICS,      GRID,23.698,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6300_6301_6302_6304.ers,,Tasmania_Offshore_Area0124_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6300_6301_6302_6304.isi,630,143.553164,148.614805,-42.747263,-39.498858,     GDA94, MAGNETICS,      GRID,23.698,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6300_6301_6302_6304.ers,,Tasmania_Offshore_Area0124_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6300_6301_6302_6304.pdf,630,143.553164,148.614805,-42.747263,-39.498858,     GDA94, MAGNETICS,      GRID,23.698,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6300_6301_6302_6304.ers,,Tasmania_Offshore_Area0124_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6300_6301_6302_6304.txt,630,143.553164,148.614805,-42.747263,-39.498858,     GDA94, MAGNETICS,      GRID,23.698,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6300_6301_6302_6304.ers,,Tasmania_Offshore_Area0124_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6303,630,145.978685,148.027,-43.921375,-43.146347,     GDA94, MAGNETICS,      GRID,2.294,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6303.ers,,Tasmania_Offshore_Area3_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6303.ers,630,145.978685,148.027,-43.921375,-43.146347,     GDA94, MAGNETICS,      GRID,2.294,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6303.ers,,Tasmania_Offshore_Area3_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6303.isi,630,145.978685,148.027,-43.921375,-43.146347,     GDA94, MAGNETICS,      GRID,2.294,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6303.ers,,Tasmania_Offshore_Area3_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6303.pdf,630,145.978685,148.027,-43.921375,-43.146347,     GDA94, MAGNETICS,      GRID,2.294,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6303.ers,,Tasmania_Offshore_Area3_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6303.txt,630,145.978685,148.027,-43.921375,-43.146347,     GDA94, MAGNETICS,      GRID,2.294,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6303.ers,,Tasmania_Offshore_Area3_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630tmig_6304,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630totg_6304.ers,,Tasmania_Offshore_Area4_total_count_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630tmig_6304.ers,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630totg_6304.ers,,Tasmania_Offshore_Area4_total_count_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630tmig_6304.isi,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630totg_6304.ers,,Tasmania_Offshore_Area4_total_count_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630tmig_6304.pdf,630,145.978685,148.027,-43.921375,-43.146347,     GDA94, MAGNETICS,      GRID,2.294,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630tmig_6303.ers,,Tasmania_Offshore_Area3_magnetic_grid_geodetic,1994_1995,0.001667,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,170
P630totg_6304,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630totg_6304.ers,,Tasmania_Offshore_Area4_total_count_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630totg_6304.ers,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630totg_6304.ers,,Tasmania_Offshore_Area4_total_count_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630totg_6304.isi,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630totg_6304.ers,,Tasmania_Offshore_Area4_total_count_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630totg_6304.pdf,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630totg_6304.ers,,Tasmania_Offshore_Area4_total_count_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630totg_6304.txt,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630totg_6304.ers,,Tasmania_Offshore_Area4_total_count_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630urag_6304,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630urag_6304.ers,,Tasmania_Offshore_Area4_magnetic_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630urag_6304.ers,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630urag_6304.ers,,Tasmania_Offshore_Area4_magnetic_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630urag_6304.isi,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630urag_6304.ers,,Tasmania_Offshore_Area4_magnetic_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630urag_6304.pdf,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630urag_6304.ers,,Tasmania_Offshore_Area4_magnetic_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P630urag_6304.txt,630,143.692169,144.232173,-40.183444,-39.500935,     GDA94,RADIOMETRICS,      GRID,2.13,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P630urag_6304.ers,,Tasmania_Offshore_Area4_magnetic_grid_geodetic,1994_1995,0.000833,Unknown,AGD84,Creative Commons Attribution 3.0 Australia Licence,80
P631MAG_A..DIR,631,117.951784,120.136161,-27.010143,-24.976767,     GDA94, MAGNETICS,    VECTOR,370.533,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631MAG_A..DIR,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABC_magnetic_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631MAG_A.isi,631,117.951784,120.136161,-27.010143,-24.976767,     GDA94, MAGNETICS,    VECTOR,370.533,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631MAG_A..DIR,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABC_magnetic_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631MAG_A.pdf,631,117.951784,120.136161,-27.010143,-24.976767,     GDA94, MAGNETICS,    VECTOR,370.533,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631MAG_A..DIR,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABC_magnetic_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631MAG_A.txt,631,117.951784,120.136161,-27.010143,-24.976767,     GDA94, MAGNETICS,    VECTOR,370.533,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631MAG_A..DIR,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABC_magnetic_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631MAG_B..DIR,631,118.951738,120.169613,-26.72754,-25.986425,     GDA94, MAGNETICS,    VECTOR,74.924,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631MAG_B..DIR,,Glengarry_Peak_Hill_Robinson_Range_Area_D_magnetic_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631MAG_B.isi,631,118.951738,120.169613,-26.72754,-25.986425,     GDA94, MAGNETICS,    VECTOR,74.924,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631MAG_B..DIR,,Glengarry_Peak_Hill_Robinson_Range_Area_D_magnetic_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631MAG_B.pdf,631,118.951738,120.169613,-26.72754,-25.986425,     GDA94, MAGNETICS,    VECTOR,74.924,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631MAG_B..DIR,,Glengarry_Peak_Hill_Robinson_Range_Area_D_magnetic_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631MAG_B.txt,631,118.951738,120.169613,-26.72754,-25.986425,     GDA94, MAGNETICS,    VECTOR,74.924,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631MAG_B..DIR,,Glengarry_Peak_Hill_Robinson_Range_Area_D_magnetic_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631potg,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631potg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_potassium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631potg.ers,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631potg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_potassium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631potg.isi,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631potg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_potassium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631potg.pdf,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631potg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_potassium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631potg.txt,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631potg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_potassium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631RAD_A..DIR,631,117.951938,120.135797,-27.010143,-24.97679,     GDA94,RADIOMETRICS,    VECTOR,53.365,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631RAD_A..DIR,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABC_radiometric_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631RAD_A.isi,631,117.951938,120.135797,-27.010143,-24.97679,     GDA94,RADIOMETRICS,    VECTOR,53.365,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631RAD_A..DIR,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABC_radiometric_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631RAD_A.pdf,631,117.951938,120.135797,-27.010143,-24.97679,     GDA94,RADIOMETRICS,    VECTOR,53.365,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631RAD_A..DIR,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABC_radiometric_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631RAD_A.txt,631,117.951938,120.135797,-27.010143,-24.97679,     GDA94,RADIOMETRICS,    VECTOR,53.365,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631RAD_A..DIR,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABC_radiometric_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631RAD_B..DIR,631,118.951738,120.169613,-26.72754,-25.986425,     GDA94,RADIOMETRICS,    VECTOR,10.867,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631RAD_B..DIR,,Glengarry_Peak_Hill_Robinson_Range_Area_D_radiometric_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631RAD_B.isi,631,118.951738,120.169613,-26.72754,-25.986425,     GDA94,RADIOMETRICS,    VECTOR,10.867,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631RAD_B..DIR,,Glengarry_Peak_Hill_Robinson_Range_Area_D_radiometric_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631RAD_B.pdf,631,118.951738,120.169613,-26.72754,-25.986425,     GDA94,RADIOMETRICS,    VECTOR,10.867,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631RAD_B..DIR,,Glengarry_Peak_Hill_Robinson_Range_Area_D_radiometric_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631RAD_B.txt,631,118.951738,120.169613,-26.72754,-25.986425,     GDA94,RADIOMETRICS,    VECTOR,10.867,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631RAD_B..DIR,,Glengarry_Peak_Hill_Robinson_Range_Area_D_radiometric_line_data,1994,Unknown,400,GDA94,GSWA licence for geophysical data being released by GADDS,Unknown
P631thog,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631thog.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_thorium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631thog.ers,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631thog.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_thorium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631thog.isi,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631thog.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_thorium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631thog.pdf,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631thog.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_thorium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631thog.txt,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631thog.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_thorium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631tmig,631,117.946716,120.169961,-27.010145,-24.97356,     GDA94, MAGNETICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631tmig.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_magnetic_grid_geodetic,1994,0.001,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,100
P631tmig.ers,631,117.946716,120.169961,-27.010145,-24.97356,     GDA94, MAGNETICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631tmig.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_magnetic_grid_geodetic,1994,0.001,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,100
P631tmig.isi,631,117.946716,120.169961,-27.010145,-24.97356,     GDA94, MAGNETICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631tmig.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_magnetic_grid_geodetic,1994,0.001,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,100
P631tmig.pdf,631,117.946716,120.169961,-27.010145,-24.97356,     GDA94, MAGNETICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631tmig.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_magnetic_grid_geodetic,1994,0.001,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,100
P631tmig.txt,631,117.946716,120.169961,-27.010145,-24.97356,     GDA94, MAGNETICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631tmig.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_magnetic_grid_geodetic,1994,0.001,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,100
P631totg,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631totg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_total_count_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631totg.ers,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631totg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_total_count_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631totg.isi,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631totg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_total_count_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631totg.pdf,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631totg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_total_count_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631totg.txt,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631totg.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_total_count_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631urag,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631urag.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_uranium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631urag.ers,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631urag.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_uranium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
P631urag.isi,631,117.947289,120.170533,-27.010597,-24.974011,     GDA94,RADIOMETRICS,      GRID,26.104,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P631urag.ers,,Glengarry_Peak_Hill_Robinson_Range_Areas_ABCD_uranium_grid_geodetic,1994,0.000833,Unknown,GDA94,GSWA licence for geophysical data being released by GADDS,80
