NAME,Surveyid,MINLON,MAXLON,MINLAT,MAXLAT,CS,THEME,DATATYPE,KSIZE,DODS_URL,LABEL,DATE,CELLSIZE,FLAVOUR,LINESPACING,CSDATA,LICENCENO,CELLSIZE_M
P696ppmthg.ers,696,118.349433,120.065199,-31.03626,-28.478028,     GDA94,RADIOMETRICS,      GRID,25306,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P696ppmthg.ers,Barlee_Jackson_ppm_thorium_grid_geodetic,Unknown,0.000833,Unknown,Unknown,WGS84,1,80
P696ppmug.ers,696,118.349433,120.065199,-31.03626,-28.478028,     GDA94,RADIOMETRICS,      GRID,25306,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P696ppmug.ers,Barlee_Jackson_ppm_uranium_grid_geodetic,Unknown,0.000833,Unknown,Unknown,WGS84,1,80
P696tmig.ers,696,118.349235,120.065834,-31.036887,-28.477821,     GDA94, MAGNETICS,      GRID,25326,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P696tmig.ers,Barlee_Jackson_magnetic_grid_geodetic,Unknown,0.000833,Unknown,Unknown,WGS84,1,80
P696totg.ers,696,118.349433,120.065199,-31.03626,-28.478028,     GDA94,RADIOMETRICS,      GRID,25306,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P696totg.ers,Barlee_Jackson_total_count_grid_geodetic,Unknown,0.000833,Unknown,Unknown,WGS84,1,80
P697demg.ers,697,147.049851,147.342143,-33.921832,-33.695998,     GDA94, ELEVATION,      GRID,24355,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697demg.ers,West_Wyalong_elevation_grid_geodetic,1998,0.000104,Unknown,Unknown,WGS84,1,10
P697doseg.ers,697,147.053018,147.338018,-33.919262,-33.699365,     GDA94,RADIOMETRICS,      GRID,23123,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697doseg.ers,West_Wyalong_dose_rate_grid_geodetic,1998,0.000104,Unknown,Unknown,WGS84,1,10
P697pctkg.ers,697,147.053018,147.338018,-33.919262,-33.699365,     GDA94,RADIOMETRICS,      GRID,23123,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697pctkg.ers,West_Wyalong_percent_potassium_grid_geodetic,1998,0.000104,Unknown,Unknown,WGS84,1,10
P697ppmthg.ers,697,147.053018,147.338018,-33.919262,-33.699365,     GDA94,RADIOMETRICS,      GRID,23123,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697ppmthg.ers,West_Wyalong_ppm_thorium_grid_geodeticg,1998,0.000104,Unknown,Unknown,WGS84,1,10
P697ppmug.ers,697,147.053018,147.338018,-33.919262,-33.699365,     GDA94,RADIOMETRICS,      GRID,23123,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697ppmug.ers,West_Wyalong_ppm_uranium_grid_geodetic,1998,0.000104,Unknown,Unknown,WGS84,1,10
P697tmig.ers,697,147.053017,147.339998,-33.920202,-33.699365,     GDA94, MAGNETICS,      GRID,23383,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697tmig.ers,West_Wyalong_magnetic_grid_geodetic,1998,0.000104,Unknown,Unknown,WGS84,1,10
P697DEM..DIR,697,147.049897,147.341601,-33.921562,-33.696656,     GDA94, ELEVATION,    VECTOR,7121,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697DEM..DIR,West_Wyalong_NSW_ele,1998,Unknown,Unknown,50,WGS84,1,Unknown
P697MAG..DIR,697,147.05298,147.340097,-33.920202,-33.699375,     GDA94, MAGNETICS,    VECTOR,34523,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697MAG..DIR,West_Wyalong_NSW_mag,1998,Unknown,Unknown,50,WGS84,1,Unknown
P697RAD..DIR,697,147.054048,147.338025,-33.919306,-33.698693,     GDA94,RADIOMETRICS,    VECTOR,4817,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P697RAD..DIR,West_Wyalong_NSW_rad,1998,Unknown,Unknown,50,WGS84,1,Unknown
P699doseg_north.ers,699,146.309724,147.750975,-42.468314,-40.974565,     GDA94,RADIOMETRICS,      GRID,49632,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699doseg_north.ers,North_Central_Tasmania_dose_rate_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699doseg_south.ers,699,146.309724,147.750975,-42.468314,-40.974565,     GDA94,RADIOMETRICS,      GRID,49631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699doseg_south.ers,North_Central_Tasmania_dose_rate_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699pctkg_north.ers,699,146.309724,147.750975,-42.468314,-40.974565,     GDA94,RADIOMETRICS,      GRID,49632,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699pctkg_north.ers,North_Central_Tasmania_percent_potassium_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699pctkg_south.ers,699,146.309724,147.750975,-42.468314,-40.974565,     GDA94,RADIOMETRICS,      GRID,49632,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699pctkg_south.ers,North_Central_Tasmania_percent_potassium_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699ppmthg_north.ers,699,146.309724,147.750975,-42.468314,-40.974565,     GDA94,RADIOMETRICS,      GRID,49631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699ppmthg_north.ers,North_Central_Tasmania_ppm_thorium_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699ppmthg_south.ers,699,146.309724,147.750975,-42.468314,-40.974565,     GDA94,RADIOMETRICS,      GRID,49631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699ppmthg_south.ers,North_Central_Tasmania_ppm_thorium_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699ppmug_north.ers,699,146.309724,147.750975,-42.468314,-40.974565,     GDA94,RADIOMETRICS,      GRID,49632,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699ppmug_north.ers,North_Central_Tasmania_ppm_uranium_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699ppmug_south.ers,699,146.309724,147.750975,-42.468314,-40.974565,     GDA94,RADIOMETRICS,      GRID,49631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699ppmug_south.ers,North_Central_Tasmania_ppm_uranium_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699tmig_north.ers,699,146.309632,147.750883,-42.468254,-40.974502,     GDA94, MAGNETICS,      GRID,49632,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699tmig_north.ers,North_Central_Tasmania_magnetic_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699tmig_south.ers,699,146.309632,147.750883,-42.468254,-40.974502,     GDA94, MAGNETICS,      GRID,49632,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699tmig_south.ers,North_Central_Tasmania_magnetic_grid_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699DEM..DIR,699,146.309355,147.750733,-42.468703,-40.974321,     GDA94, ELEVATION,    VECTOR,15946,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699DEM..DIR,North_Central_Tasmania_Tas_ele,1999,Unknown,Unknown,200,WGS84,1,Unknown
P699MAG..DIR,699,146.309631,147.750902,-42.468515,-40.974502,     GDA94, MAGNETICS,    VECTOR,315367,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699MAG..DIR,North_Central_Tasmania_Tas_mag,1999,Unknown,Unknown,200,WGS84,1,Unknown
P699RAD..DIR,699,146.309723,147.751002,-42.468454,-40.974565,     GDA94,RADIOMETRICS,    VECTOR,22734,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699RAD..DIR,North_Central_Tasmania_Tas_rad,1999,Unknown,Unknown,200,WGS84,1,Unknown
P699demg_north.ers,699,146.304155,147.449655,-41.613897,-40.97005,     GDA94, ELEVATION,      GRID,16983,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699demg_north.ers,North_Central_Tasmania_elevation_grid_(north)_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
P699demg_south.ers,699,146.902917,147.753181,-42.478597,-42.033241,     GDA94, ELEVATION,      GRID,8724,http://www.ga.gov.au/gadds/servlet/jetstreamDB/P699demg_south.ers,North_Central_Tasmania_elevation_grid_(south)_geodetic,1999,0.000417,Unknown,Unknown,WGS84,1,40
PIRSA_P700_SAEI_A1_rad..DIR,700,131.459424,132.056502,-31.900656,-30.244356,     GDA94,RADIOMETRICS,    VECTOR,29265,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A1_rad..DIR,PIRSA_SAEI_A1_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A1_tmi..DIR,700,131.459424,132.056502,-31.900603,-30.244419,     GDA94, MAGNETICS,    VECTOR,227659,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A1_tmi..DIR,PIRSA_SAEI_A1_magnetic_line_data,1993,Unknown,Unknown,200_400,GDA94,231,Unknown
PIRSA_P700_SAEI_A2_rad..DIR,700,131.932593,133.587924,-32.067521,-31.203117,     GDA94,RADIOMETRICS,    VECTOR,46534,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A2_rad..DIR,PIRSA_SAEI_A2_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A2_tmi..DIR,700,131.932245,133.642661,-32.06746,-31.203061,     GDA94, MAGNETICS,    VECTOR,406566,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A2_tmi..DIR,PIRSA_SAEI_A2_magnetic_line_data,1993,Unknown,Unknown,200_400,GDA94,231,Unknown
PIRSA_P700_SAEI_A3_rad..DIR,700,132.786552,135.045092,-32.580327,-30.612173,     GDA94,RADIOMETRICS,    VECTOR,99006,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A3_rad..DIR,PIRSA_SAEI_A3_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A3_tmi..DIR,700,132.786602,135.04502,-32.580283,-30.612228,     GDA94, MAGNETICS,    VECTOR,714281,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A3_tmi..DIR,PIRSA_SAEI_A3_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A4_rad..DIR,700,134.863531,136.566419,-32.530636,-30.410037,     GDA94,RADIOMETRICS,    VECTOR,82737,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A4_rad..DIR,PIRSA_SAEI_A4_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A4_tmi..DIR,700,134.863531,136.566367,-32.530636,-30.410037,     GDA94, MAGNETICS,    VECTOR,596766,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A4_tmi..DIR,PIRSA_SAEI_A4_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A5_rad..DIR,700,131.942799,133.506044,-31.262913,-29.293744,     GDA94,RADIOMETRICS,    VECTOR,53305,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A5_rad..DIR,PIRSA_SAEI_A5_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A5_tmi..DIR,700,131.94285,133.505989,-31.262866,-29.293791,     GDA94, MAGNETICS,    VECTOR,384213,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A5_tmi..DIR,PIRSA_SAEI_A5_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A6_rad..DIR,700,133.35402,134.638783,-30.739593,-29.283938,     GDA94,RADIOMETRICS,    VECTOR,54276,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A6_rad..DIR,PIRSA_SAEI_A6_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A6_tmi..DIR,700,133.354076,134.638717,-30.739593,-29.28399,     GDA94, MAGNETICS,    VECTOR,421522,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A6_tmi..DIR,PIRSA_SAEI_A6_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A7_rad..DIR,700,134.356046,135.538527,-30.796376,-29.293545,     GDA94,RADIOMETRICS,    VECTOR,39321,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A7_rad..DIR,PIRSA_SAEI_A7_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P700_SAEI_A7_tmi..DIR,700,134.35611,135.538527,-30.796325,-29.293597,     GDA94, MAGNETICS,    VECTOR,305294,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P700_SAEI_A7_tmi..DIR,PIRSA_SAEI_A7_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P701_SAEI_B1_rad..DIR,701,133.466369,134.015886,-32.013838,-31.079022,     GDA94,RADIOMETRICS,    VECTOR,11491,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P701_SAEI_B1_rad..DIR,PIRSA_SAEI_B1_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P701_SAEI_B1_tmi..DIR,701,139.46614,140.01582,-32.014281,-31.078612,     GDA94, MAGNETICS,    VECTOR,88998,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P701_SAEI_B1_tmi..DIR,PIRSA_SAEI_B1_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P701_SAEI_B2_rad..DIR,701,139.452419,140.533904,-33.01748,-31.976181,     GDA94,RADIOMETRICS,    VECTOR,15743,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P701_SAEI_B2_rad..DIR,PIRSA_SAEI_B2_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P701_SAEI_B2_tmi..DIR,701,139.452418,140.533905,-33.017485,-31.976176,     GDA94, MAGNETICS,    VECTOR,121927,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P701_SAEI_B2_tmi..DIR,PIRSA_SAEI_B2_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P701_SAEI_B3_rad..DIR,701,139.497862,140.037644,-34.020501,-32.957793,     GDA94,RADIOMETRICS,    VECTOR,13568,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P701_SAEI_B3_rad..DIR,PIRSA_SAEI_B3_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P701_SAEI_B3_tmi..DIR,701,139.49786,140.037639,-34.020501,-32.957527,     GDA94, MAGNETICS,    VECTOR,105137,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P701_SAEI_B3_tmi..DIR,PIRSA_SAEI_B3_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P701_SAEI_B4_rad..DIR,701,136.44775,138.031529,-33.324652,-31.969718,     GDA94,RADIOMETRICS,    VECTOR,38198,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P701_SAEI_B4_rad..DIR,PIRSA_SAEI_B4_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P701_SAEI_B4_tmi..DIR,701,136.44775,138.031529,-33.324652,-31.969718,     GDA94, MAGNETICS,    VECTOR,296222,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P701_SAEI_B4_tmi..DIR,PIRSA_SAEI_B4_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P702_SAEI_C1_rad..DIR,702,136.281185,138.018195,-30.185464,-29.467024,     GDA94,RADIOMETRICS,    VECTOR,23511,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P702_SAEI_C1_rad..DIR,PIRSA_SAEI_C1_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P702_SAEI_C1_tmi..DIR,702,136.281185,138.018195,-30.185462,-29.467024,     GDA94, MAGNETICS,    VECTOR,165545,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P702_SAEI_C1_tmi..DIR,PIRSA_SAEI_C1_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P702_SAEI_C3_rad..DIR,702,137.980842,139.423073,-30.027426,-29.466857,     GDA94,RADIOMETRICS,    VECTOR,19526,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P702_SAEI_C3_rad..DIR,PIRSA_SAEI_C3_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P702_SAEI_C3_tmi..DIR,702,137.98084,139.423074,-30.027426,-29.466857,     GDA94, MAGNETICS,    VECTOR,129752,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P702_SAEI_C3_tmi..DIR,PIRSA_SAEI_C3_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P703_SAEI_D1_rad..DIR,703,133.474959,135.013628,-27.010282,-25.987032,     GDA94,RADIOMETRICS,    VECTOR,48159,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P703_SAEI_D1_rad..DIR,PIRSA_SAEI_D1_radiometric_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P703_SAEI_D1_tmi..DIR,703,133.474959,135.013628,-27.010282,-25.987032,     GDA94, MAGNETICS,    VECTOR,267206,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P703_SAEI_D1_tmi..DIR,PIRSA_SAEI_D1_magnetic_line_data,1993,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P704_SAEI_b15_infill_mag..DIR,704,137.53944,137.824224,-31.915073,-31.645695,     GDA94, MAGNETICS,    VECTOR,11213,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P704_SAEI_b15_infill_mag..DIR,PIRSA_SAEI_b15_infill_magnetic_line_data,1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P704_SAEI_b15_infill_rad..DIR,704,137.53944,137.824224,-31.915073,-31.645695,     GDA94,RADIOMETRICS,    VECTOR,1481,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P704_SAEI_b15_infill_rad..DIR,PIRSA_SAEI_b15_infill_radiometric_line_data,1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P704_SAEI_b15_mag..DIR,704,137.592268,138.548242,-32.54609,-31.363024,     GDA94, MAGNETICS,    VECTOR,259094,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P704_SAEI_b15_mag..DIR,PIRSA_SAEI_b15_magnetic_line_data,1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P704_SAEI_b15_rad..DIR,704,137.592268,138.548242,-32.54609,-31.363343,     GDA94,RADIOMETRICS,    VECTOR,33368,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P704_SAEI_b15_rad..DIR,PIRSA_SAEI_b15_radiometric_line_data,1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P705_SAEI_b17_rad..DIR,705,136.793288,138.562331,-32.016338,-30.765475,     GDA94,RADIOMETRICS,    VECTOR,38290,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P705_SAEI_b17_rad..DIR,PIRSA_SAEI_b17_radiometric_line_data,1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P705_SAEI_b17_tmi..DIR,705,136.793288,138.562651,-32.016338,-30.765231,     GDA94, MAGNETICS,    VECTOR,282952,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P705_SAEI_b17_tmi..DIR,PIRSA_SAEI_b17_magnetic_line_data,1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P706_SAEI_B6_rad..DIR,706,137.726608,139.331381,-34.063968,-32.957528,     GDA94,RADIOMETRICS,    VECTOR,49217,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P706_SAEI_B6_rad..DIR,PIRSA_SAEI_B6_radiometric_line_data,1994,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P706_SAEI_B6_tmi..DIR,706,137.726223,139.331609,-34.064442,-32.957477,     GDA94, MAGNETICS,    VECTOR,382423,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P706_SAEI_B6_tmi..DIR,PIRSA_SAEI_B6_magnetic_line_data,1994,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P707_SAEI_B7_rad..DIR,707,138.903622,139.55232,-33.155694,-31.95332,     GDA94,RADIOMETRICS,    VECTOR,20053,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P707_SAEI_B7_rad..DIR,PIRSA_SAEI_B7_radiometric_line_data,1994,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P707_SAEI_b7_tmi..DIR,707,138.903535,139.552746,-33.155694,-31.95332,     GDA94, MAGNETICS,    VECTOR,155617,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P707_SAEI_b7_tmi..DIR,PIRSA_SAEI_b7_magnetic_line_data,1994,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P708_SAEI_B8_rad..DIR,708,137.800907,139.35614,-34.604312,-33.91232,     GDA94,RADIOMETRICS,    VECTOR,23280,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P708_SAEI_B8_rad..DIR,PIRSA_SAEI_B8_radiometric_line_data,1994,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P708_SAEI_B8_tmi..DIR,708,137.800907,139.35652,-34.604312,-33.91232,     GDA94, MAGNETICS,    VECTOR,180730,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P708_SAEI_B8_tmi..DIR,PIRSA_SAEI_B8_magnetic_line_data,1994,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P709_SAEI_B9_rad..DIR,709,136.748729,138.150732,-36.091884,-34.81592,     GDA94,RADIOMETRICS,    VECTOR,37279,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P709_SAEI_B9_rad..DIR,PIRSA_SAEI_B9_radiometric_line_data,1994,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P709_SAEI_B9_tmi..DIR,709,136.726003,138.634165,-36.099647,-34.782114,     GDA94, MAGNETICS,    VECTOR,314178,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P709_SAEI_B9_tmi..DIR,PIRSA_SAEI_B9_magnetic_line_data,1994,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P710_SAEI_B11_rad..DIR,710,138.689293,139.044448,-35.243216,-34.700051,     GDA94,RADIOMETRICS,    VECTOR,6427,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P710_SAEI_B11_rad..DIR,PIRSA_SAEI_B11_radiometric_line_data,1994,Unknown,Unknown,200,GDA94,231,Unknown
PIRSA_P710_SAEI_B11_tmi..DIR,710,138.688967,139.044747,-35.243519,-34.699771,     GDA94, MAGNETICS,    VECTOR,50406,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P710_SAEI_B11_tmi..DIR,PIRSA_SAEI_B11_magnetic_line_data,1994,Unknown,Unknown,200,GDA94,231,Unknown
PIRSA_P711_SAEI_B12_rad..DIR,711,138.064403,139.073026,-35.698501,-35.115394,     GDA94,RADIOMETRICS,    VECTOR,17741,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P711_SAEI_B12_rad..DIR,PIRSA_SAEI_B12_radiometric_line_data,1994,Unknown,Unknown,200_400,GDA94,231,Unknown
PIRSA_P711_SAEI_B12_tmi..DIR,711,138.06409,139.073361,-35.698784,-35.115123,     GDA94, MAGNETICS,    VECTOR,138059,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P711_SAEI_B12_tmi..DIR,PIRSA_SAEI_B12_magnetic_line_data,1994,Unknown,Unknown,200_400,GDA94,231,Unknown
PIRSA_P712_SAEI_B14_rad..DIR,712,137.863637,138.609556,-35.934051,-35.426039,     GDA94,RADIOMETRICS,    VECTOR,8592,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P712_SAEI_B14_rad..DIR,PIRSA_SAEI_B14_radiometric_line_data,1994,Unknown,Unknown,200,GDA94,231,Unknown
PIRSA_P712_SAEI_B14_tmi..DIR,712,137.861417,138.557566,-35.934322,-35.424534,     GDA94, MAGNETICS,    VECTOR,66843,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P712_SAEI_B14_tmi..DIR,PIRSA_SAEI_B14_magnetic_line_data,1994,Unknown,Unknown,200,GDA94,231,Unknown
PIRSA_P713_SAEI_B16_rad..DIR,713,136.896811,137.438053,-32.503473,-31.984698,     GDA94,RADIOMETRICS,    VECTOR,4370,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P713_SAEI_B16_rad..DIR,PIRSA_SAEI_B16_radiometric_line_data,1994_1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P713_SAEI_B16_tmi..DIR,713,136.89641,137.438053,-32.503473,-31.984698,     GDA94, MAGNETICS,    VECTOR,33677,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P713_SAEI_B16_tmi..DIR,PIRSA_SAEI_B16_magnetic_line_data,1994_1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P714_SAEI_B22_rad..DIR,714,138.852681,140.516837,-36.855509,-34.938493,     GDA94,RADIOMETRICS,    VECTOR,69468,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P714_SAEI_B22_rad..DIR,PIRSA_SAEI_B22_radiometric_line_data,1994,Unknown,Unknown,200_400,GDA94,231,Unknown
PIRSA_P714_SAEI_B22_tmi..DIR,714,138.726132,140.63161,-36.855744,-34.938217,     GDA94, MAGNETICS,    VECTOR,549363,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P714_SAEI_B22_tmi..DIR,PIRSA_SAEI_B22_magnetic_line_data,1994,Unknown,Unknown,200_400,GDA94,231,Unknown
PIRSA_P715_SAEI_B30_rad..DIR,715,139.648327,141.049556,-37.339104,-35.700939,     GDA94,RADIOMETRICS,    VECTOR,37997,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P715_SAEI_B30_rad..DIR,PIRSA_SAEI_B30_radiometric_line_data,1995,Unknown,Unknown,400,GDA94,231,Unknown
PIRSA_P715_SAEI_B30_tmi..DIR,715,139.647989,141.049948,-37.339371,-35.700339,     GDA94, MAGNETICS,    VECTOR,295186,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P715_SAEI_B30_tmi..DIR,PIRSA_SAEI_B30_magnetic_line_data,1995,Unknown,Unknown,400,GDA94,231,Unknown
